unit_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,exposure,visit,conversion
431925,26.486819,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12044264,15.962997,10.059654,8.410063,-0.477676,10.280525,1.624218,-10.987528,9.085941,3.805626,41.352674,5.300375,-0.168679,1,1,1,0
4525488,22.812976,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10059991,18.026223,10.059654,8.214383,2.039645,10.280525,4.115453,-10.647897,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2270604,26.226952,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1351759,16.068891,10.059654,8.214383,2.93478,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10472450,22.02561,10.059654,8.214383,4.679882,10.280525,4.115453,-12.269776,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
11340249,17.27808,10.059654,8.375081,2.93478,11.029584,4.115453,-10.764422,4.833815,3.796029,36.503025,5.722879,-0.26735,1,0,0,0
142385,22.572976,10.059654,8.214383,4.679882,10.280525,3.013064,-7.570316,9.885144,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2917908,24.762193,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12202756,25.691499,10.059654,8.214383,4.679882,10.280525,2.230907,-1.288207,11.46405,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9528699,26.484329,10.059654,8.214383,4.679882,10.280525,4.115453,-6.35969,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10128825,22.408246,10.059654,8.214383,4.679882,10.280525,4.115453,-14.248034,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4085844,12.616365,10.059654,8.758938,4.679882,10.280525,4.115453,0.294443,4.833815,3.920995,13.190056,5.300375,-0.168679,1,0,0,0
6160499,12.616365,10.059654,8.78165,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,0,0,0,0
7135156,12.616365,10.059654,8.929208,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
1181521,23.419343,10.059654,8.214383,4.679882,10.280525,4.115453,-11.589224,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3084800,22.739534,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6713693,25.546575,10.059654,8.541921,4.679882,10.280525,4.115453,-7.011752,4.833815,3.934656,16.226044,5.300375,-0.168679,0,0,0,0
12388867,22.258343,10.059654,9.029414,4.679882,10.280525,4.115453,-7.011752,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
12663536,25.67701,10.059654,8.214383,4.679882,10.280525,4.115453,-5.576414,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2486625,20.574315,10.059654,8.822861,4.679882,10.280525,2.230907,-20.93198,11.762422,3.815975,13.190056,5.300375,-0.168679,1,0,1,0
701746,24.158146,10.059654,8.214383,4.679882,10.280525,4.115453,-5.576414,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1476317,25.059448,10.059654,8.956405,4.679882,10.280525,4.115453,-5.576414,4.833815,3.899112,13.190056,5.300375,-0.168679,1,0,0,0
6675999,19.011229,10.059654,8.214413,2.587543,10.280525,4.115453,-7.301017,4.833815,3.760797,47.634509,5.300375,-0.168679,0,0,1,0
10477127,12.616365,10.059654,8.311303,4.679882,10.280525,4.115453,0.294443,4.833815,3.755643,44.89364,5.300375,-0.168679,0,0,1,0
1213314,22.380357,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4122285,22.251613,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
99179,22.595364,10.059654,8.814555,4.679882,10.280525,4.115453,-6.699321,4.833815,3.892853,13.190056,5.300375,-0.168679,1,0,0,0
9379605,22.309154,10.059654,8.840198,4.679882,10.280525,4.115453,-9.717309,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
11673494,24.240897,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3676505,12.616365,10.059654,9.000975,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
8889897,12.616365,10.059654,8.500738,4.679882,10.280525,4.115453,0.294443,4.833815,3.852313,18.380112,5.300375,-0.168679,1,0,0,0
3506096,23.025509,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10581492,19.221559,10.059654,8.214383,3.359763,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3278025,21.520982,10.059654,8.214383,4.679882,10.280525,4.115453,-14.692069,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12426033,12.616365,10.059654,8.405769,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,20.050937,5.300375,-0.168679,1,0,0,0
13950340,12.616365,10.059654,8.780947,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
609282,22.438731,10.059654,8.214383,4.679882,10.280525,4.115453,-8.493011,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4757346,26.183228,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12220656,24.626021,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
7137345,12.616365,10.059654,8.335792,4.679882,11.973287,4.115453,0.294443,4.833815,3.730953,46.366541,6.323746,-0.168679,1,0,0,0
3316148,23.30522,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4505415,12.616365,10.059654,8.769412,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
5660980,16.272044,10.059654,8.214383,3.359763,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
5420926,22.031173,10.059654,8.214383,4.679882,10.280525,4.115453,-7.011752,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9731928,12.616365,10.059654,8.700559,4.679882,10.280525,4.115453,0.294443,4.833815,3.864711,13.190056,5.300375,-0.168679,1,0,0,0
10403639,24.797538,10.059654,9.003927,4.679882,10.280525,4.115453,-9.238756,4.833815,3.863287,13.190056,5.300375,-0.168679,0,0,0,0
5486722,21.230027,10.059654,8.429775,4.679882,13.253813,4.115453,-9.564219,4.833815,3.789618,25.954644,6.31013,-0.168679,1,0,0,0
2602298,12.616365,10.059654,8.634469,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,1,0,0,0
2711037,26.350891,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
675156,26.323527,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2817118,12.616365,10.059654,8.592361,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,1,0,0,0
8427281,13.087935,10.059654,8.214383,-3.020224,10.280525,4.115453,-17.114813,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
4523473,22.536656,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8754494,21.753293,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11731229,12.616365,10.059654,9.034816,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
11474809,12.616365,10.059654,8.885818,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
6446984,22.969267,10.059654,8.214383,4.679882,10.280525,3.013064,-1.288207,10.078844,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
9363816,15.656685,10.059654,8.876934,2.039645,10.280525,4.115453,-8.883666,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
282376,23.102845,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
212313,23.045714,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
7518337,18.031883,10.059654,8.240886,0.842442,11.029584,4.115453,-9.238756,4.833815,3.88265,26.606156,5.853332,-0.26735,1,0,0,0
13243402,16.944147,10.679513,8.678545,-0.600592,10.280525,3.013064,-12.781218,8.804556,3.955396,16.226044,5.300375,-0.168679,1,0,0,0
6604230,12.616365,10.059654,8.288342,4.679882,10.280525,4.115453,0.294443,4.833815,3.826934,35.037354,5.300375,-0.168679,0,0,0,0
13636129,14.281854,10.059654,8.304985,2.587543,10.280525,4.115453,-3.993764,4.833815,3.872698,31.47754,5.300375,-0.168679,1,0,0,0
3770056,26.066372,10.059654,8.805073,4.679882,10.280525,4.115453,-5.576414,4.833815,3.902645,13.190056,5.300375,-0.168679,1,0,0,0
4652634,21.266758,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11966290,23.365826,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13606393,12.616365,10.059654,8.763045,4.679882,10.280525,4.115453,0.294443,4.833815,3.795235,13.190056,5.300375,-0.168679,1,0,0,0
7778440,14.658614,10.059654,8.214383,2.93478,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9783998,12.616365,10.059654,8.307557,4.679882,10.280525,4.115453,0.294443,4.833815,3.88265,29.642144,5.300375,-0.168679,1,0,0,0
5445498,24.526412,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1009093,20.648434,10.059654,8.214383,4.679882,10.280525,4.115453,-15.908287,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6000259,25.825268,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
3725341,22.781905,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5131554,21.407966,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
7916210,12.616365,10.059654,8.979071,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
6159593,12.757553,10.059654,8.214383,0.973841,10.280525,4.115453,-7.301017,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
3654630,25.992445,10.059654,8.214383,4.679882,10.280525,4.115453,-10.527786,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12531424,23.314483,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9812603,25.18662,10.059654,8.889661,4.679882,10.280525,4.115453,-8.883666,4.833815,3.834451,13.190056,5.300375,-0.168679,1,0,0,0
3282282,26.125125,10.059654,8.214383,4.679882,10.280525,3.013064,-7.011752,11.877364,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12257577,25.04735,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
7937300,12.616365,10.059654,8.286691,4.679882,10.280525,4.115453,0.294443,4.833815,3.864711,32.950441,5.300375,-0.168679,1,0,0,0
5592042,21.83162,10.059654,8.214383,4.679882,10.280525,2.230907,-5.116672,9.506732,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
2178744,21.437216,10.059654,8.214383,4.679882,10.280525,4.115453,-11.858523,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2415956,14.634553,10.059654,8.623638,0.392233,10.280525,4.115453,-8.493011,4.833815,3.920995,22.570329,5.300375,-0.168679,1,0,0,0
8455658,12.616365,10.059654,8.56058,4.679882,10.280525,4.115453,0.294443,4.833815,3.910792,24.452088,5.300375,-0.168679,0,0,0,0
10097159,12.616365,10.059654,8.671489,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,1,0,0,0
2031503,12.616365,10.059654,8.809214,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
10799437,24.008115,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1348407,18.049401,10.059654,8.214383,3.359763,10.280525,4.115453,-5.987667,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5573659,22.365042,10.059654,8.829145,4.679882,12.31011,4.115453,-10.877569,4.833815,3.774706,13.190056,6.19595,-0.168679,0,0,0,0
4087227,23.46595,10.059654,8.867088,4.679882,10.280525,4.115453,-12.915828,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
13788034,14.201012,10.059654,8.220825,-2.197214,10.280525,4.115453,-15.014173,4.833815,3.853396,16.226044,5.300375,-0.168679,1,0,0,0
12793803,26.352473,10.059654,8.214383,4.679882,10.280525,4.115453,-7.301017,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3162470,22.289563,10.059654,8.214383,4.679882,10.280525,4.115453,-8.693224,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9321368,25.790965,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5795651,24.304901,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
748580,25.875245,10.059654,8.214383,4.679882,10.280525,4.115453,-9.564219,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8830701,24.799201,10.059654,8.214383,4.679882,10.280525,4.115453,-6.699321,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5972748,22.40513,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
6189713,25.798403,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
7015533,25.501519,10.059654,8.980053,4.679882,11.029584,4.115453,-1.288207,4.833815,3.890052,13.190056,6.377424,-0.168679,1,0,0,0
4784321,26.155975,10.059654,8.214383,4.679882,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8051227,12.616365,10.059654,8.788395,4.679882,10.280525,4.115453,0.294443,4.833815,3.927254,13.190056,5.300375,-0.168679,1,0,0,0
194045,15.626929,10.059654,8.214383,-1.412082,10.280525,4.115453,-12.190919,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5571422,12.616365,10.059654,8.904361,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
6996014,12.616365,10.059654,8.942117,4.679882,10.280525,4.115453,0.294443,4.833815,3.927254,13.190056,5.300375,-0.168679,1,0,0,0
12828213,25.566768,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8051888,12.616365,10.059654,8.874576,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
9496677,12.616365,10.059654,8.67728,4.679882,10.280525,4.115453,0.294443,4.833815,3.910792,24.452088,5.300375,-0.168679,1,0,0,0
12390860,25.735067,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4552641,12.616365,10.059654,9.0512,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
1300829,12.616365,10.059654,8.591454,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,1,0,0,0
13856821,12.616365,10.059654,8.708798,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
6126728,12.616365,10.059654,8.606221,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,0,0,0,0
10679914,12.616365,10.059654,8.733145,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
2267684,22.411434,10.059654,8.214383,4.679882,10.280525,4.115453,-5.987667,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12284274,23.711045,10.059654,8.214383,4.679882,10.280525,4.115453,-5.987667,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4109142,26.343065,10.059654,8.214383,4.679882,10.280525,4.115453,-6.35969,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1252754,24.533516,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9470895,12.616365,10.059654,8.739329,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
4565657,21.908381,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5422691,12.616365,10.059654,9.027718,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
11492866,12.616365,10.059654,8.323099,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,16.226044,5.300375,-0.168679,1,0,0,0
10392410,22.753703,10.059654,8.214383,4.679882,10.280525,4.115453,-7.301017,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
11011958,12.616365,10.059654,9.03417,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
10957255,24.092943,10.059654,8.641991,4.679882,10.280525,4.115453,-13.353455,4.833815,3.851258,16.226044,5.300375,-0.168679,1,0,0,0
13466102,12.616365,10.059654,8.8352,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
2984287,12.616365,10.059654,8.981012,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
9969621,25.299253,10.059654,8.214383,4.679882,10.280525,4.115453,-5.116672,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11901069,12.616365,10.059654,9.042595,4.679882,10.280525,4.115453,0.294443,4.833815,3.906514,13.190056,5.300375,-0.168679,1,0,0,0
11754196,16.311748,10.059654,8.214383,2.93478,10.280525,4.115453,-10.143546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,1,0,0
11272189,12.616365,10.059654,8.957198,4.679882,10.280525,4.115453,0.294443,4.833815,3.87097,13.190056,5.300375,-0.168679,1,0,0,0
7433832,12.616365,10.059654,8.866465,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
390616,22.222938,10.059654,8.214383,4.679882,10.280525,4.115453,-11.68107,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2388850,26.332643,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1171516,24.265914,10.059654,8.214383,4.679882,10.280525,1.128518,-14.476362,11.08655,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13434380,12.616365,10.059654,8.599285,4.679882,10.280525,4.115453,0.294443,4.833815,3.878372,25.240993,5.300375,-0.168679,1,0,0,0
2364492,26.136843,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12610342,12.616365,10.059654,8.235642,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,0,0,0,0
4618469,24.020196,10.059654,8.214383,4.679882,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
7576864,12.616365,10.059654,8.958578,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
1591623,23.5006,10.059654,8.214383,4.679882,10.280525,4.115453,-10.006574,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3655683,22.279065,10.059654,8.214383,4.679882,10.280525,4.115453,-8.058865,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2436410,22.244526,10.059654,8.214383,4.679882,10.280525,4.115453,-9.238756,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3773494,12.616365,10.059654,8.556052,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,18.380112,5.300375,-0.168679,1,0,0,0
10222764,14.706224,10.059654,8.671895,3.907662,10.280525,4.115453,-1.288207,4.833815,3.876391,27.205489,5.300375,-0.168679,0,0,0,0
12121916,12.616365,10.059654,8.462447,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,1,0,0,0
6503976,24.106769,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
12479132,25.241612,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8974042,12.616365,10.059654,8.436326,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,18.380112,5.300375,-0.168679,1,0,0,0
3088430,20.937205,10.059654,8.214383,4.679882,10.280525,3.013064,-7.570316,11.185346,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3574424,22.432616,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11569858,22.329309,10.059654,8.983477,4.679882,10.280525,4.115453,-19.831635,4.833815,3.906514,13.190056,5.300375,-0.168679,1,0,0,0
8764084,12.616365,10.059654,8.711914,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
12767261,12.616365,10.059654,9.047715,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
1222935,24.68565,10.059654,8.214383,4.679882,10.280525,4.115453,-8.281971,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10915800,20.431726,10.059654,8.295913,3.359763,10.280525,4.115453,-5.576414,4.833815,3.778512,35.237037,5.300375,-0.168679,1,0,1,0
5485954,14.371114,10.059654,8.214383,1.267425,10.280525,4.115453,-6.699321,4.833815,3.971858,13.190056,5.300375,-0.168679,1,1,0,0
6693885,12.616365,10.059654,8.989936,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,0,0,0,0
736005,24.699158,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3635604,12.616365,10.059654,8.927211,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
12552208,14.700598,10.059654,8.214383,3.907662,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
517350,23.728931,10.059654,8.8787,4.679882,10.280525,4.115453,-2.411115,4.833815,3.920995,13.190056,5.300375,-0.168679,1,0,0,0
8210677,12.616365,10.059654,8.605006,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,18.380112,5.300375,-0.168679,0,0,0,0
704137,26.740601,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3519382,24.588222,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12484118,14.254377,10.059654,8.668977,-2.036172,13.253813,4.115453,-13.469979,4.833815,3.85023,35.621104,5.937313,-0.56034,1,1,0,0
1788318,24.020302,10.059654,8.214383,4.679882,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2749089,22.970379,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3899611,12.616365,10.059654,8.586231,4.679882,10.280525,4.115453,0.294443,4.833815,3.892853,25.954644,5.300375,-0.168679,1,0,0,0
10441962,24.375364,10.059654,8.895666,4.679882,10.280525,4.115453,-9.065248,4.833815,3.892853,13.190056,5.300375,-0.168679,0,0,0,0
6493329,24.662889,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
4079718,26.435285,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2416070,23.428698,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4649387,22.636998,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6735121,23.457339,10.059654,8.214383,4.679882,10.280525,4.115453,-5.987667,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
12285043,23.710552,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4728747,23.113802,10.059654,8.733704,4.679882,12.31011,4.115453,-1.288207,4.833815,3.811436,13.190056,6.177795,-0.168679,1,0,0,0
2203118,24.813425,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8551106,12.616365,10.059654,8.965503,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
2639580,22.932975,10.059654,8.214383,4.679882,10.280525,4.115453,-12.915828,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10018406,12.616365,10.059654,8.871222,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
11401831,16.130342,10.059654,8.248816,-1.072603,11.973287,4.115453,-12.028258,4.833815,3.727699,50.029239,5.348668,-0.337358,1,0,1,0
12400546,21.385579,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9336333,12.621556,10.059654,8.297541,2.93478,10.280525,4.115453,-9.864621,4.833815,3.915574,23.570168,5.300375,-0.168679,1,0,0,0
